"loading","measurement_17","measurement_6","measurement_5","measurement_7","attribute_0","measurement_4","attribute_1","product_code","measurement_14","measurement_13","measurement_8","measurement_15","attribute_2","measurement_3","measurement_9","measurement_10","failure"
63.45,654.225,16.665,17.93,12.002,7,11.5,8,0,16.039,15.594,18.061,13.129,9,18.648,11.545,16.013,0
136.6,773.959,17.675,17.573,9.866,7,12.033,8,0,14.114,16.834,20.116,14.426,9,16.641,11.868,14.874,0
97.48,645.843,17.432,16.771,11.498,7,11.531,8,0,16.005,16.304,18.731,18.185,9,17.964,11.864,16.479,0
109.95,709.709,18.197,18.571,12.799,7,12.171,8,0,15.41,14.754,17.353,16.138,9,20.035,11.758,16.326,1
135.21,663.487,15.559,16.738,11.922,7,12.273,8,0,17.814,14.929,19.354,18.536,9,17.176,11.313,16.76,1
116.34,765.625,17.695,16.978,12.806,7,12.341,8,0,15.766,15.54,19.449,14.273,9,18.013,12.273,16.115,0
134.24,716.283,18.612,16.986,12.376,7,13.514,8,0,17.285,16.451,18.4,15.707,9,17.541,11.265,16.211,0
94.86,763.61,17.698,17.403,12.304,7,12.488,8,0,16.562,14.607,19.225,18.61,9,14.759,9.76,14.598,0
134.95,943.044,17.372,18.189,12.783,7,13.442,8,0,14.939,15.914,20.721,15.805,9,17.455,12.305,16.308,0
146.89,867.905,18.217,18.506,13.064,7,11.365,8,0,17.794,17.33,19.509,14.754,9,18.34,12.306,16.378,1
146.44,646.933,16.21,16.256,11.825,7,11.894,8,0,15.456,16.103,19.396,15.06,9,18.477,10.916,17.234,0
130.75,912.039,18.239,18.496,12.501,7,13.186,8,0,16.354,16.592,19.91,17.232,9,17.195,12.038,16.865,0
155.12,537.47,18.109,15.664,10.655,7,10.579,8,0,15.417,15.347,18.412,11.775,9,16.676,12.705,16.853,1
174.08,730.182,17.193,18.623,12.758,7,11.241,8,0,15.218,15.552,18.117,15.984,9,17.034,11.55,14.552,0
141.36,553.833,16.001,17.016,10.617,7,11.565,8,0,15.399,15.076,18.137,13.548,9,18.535,12.299,15.892,0
195.03,703.683,15.146,18.371,11.651,7,12.36,8,0,16.161,17.934,18.824,12.096,9,17.378,8.962,16.327,0
99.55,690.687,16.911,18.834,11.683,7,13.646,8,0,17.697,17.615,17.419,13.805,9,18.431,10.978,17.617,0
135.06,698.035,17.061,15.63,12.537,7,12.008,8,0,14.607,14.52,19.982,13.667,9,17.555,11.504,15.569,0
113.71,757.504,18.615,17.773,13.151,7,12.09,8,0,16.317,16.073,18.349,15.193,9,17.547,11.201,16.019,0
72.35,761.159,16.976,16.939,12.524,7,10.655,8,0,17.773,16.274,20.079,14.002,9,17.158,10.859,16.395,0
110.55,769.619,17.762,17.624,11.17,7,11.98,8,0,17.655,14.614,19.577,13.631,9,17.249,12.178,15.356,0
112.47,649.76,18.264,15.631,11.399,7,12.135,8,0,14.78,16.801,19.3,12.622,9,18.03,12.664,16.127,1
61.13,697.854,19.115,16.201,10.666,7,14.362,8,0,15.587,15.165,18.994,16.717,9,17.873,12.423,16.352,0
96.18,785.897,15.509,18.503,10.201,7,12.558,8,0,18.142,17.082,20.083,13.82,9,16.801,11.633,16.457,0
180.04,529.357,14.618,16.64,12.62,7,10.562,8,0,18.437,13.958,18.124,11.488,9,17.102,10.913,16.223,1
57.86,718.059,18.558,17.518,10.298,7,13.144,8,0,17.213,15.258,18.781,15.294,9,17.605,12.023,14.884,0
110.24,513.985,17.232,15.017,9.995,7,10.904,8,0,15.272,15.82,19.072,14.778,9,18.288,9.29,14.323,0
100.05,677.906,18.351,15.311,14.278,7,12.658,8,0,17.492,16.043,18.842,13.426,9,16.234,13.569,15.604,0
90.75,687.999,17.376,16.605,12.482,7,10.757,8,0,16.191,16.126,19.257,15.147,9,17.548,12.526,16.371,0
111.35,563.395,17.672,16.556,10.994,7,10.959,8,0,16.258,14.758,18.032,14.644,9,15.193,11.831,17.574,0
123.08,772.666,19.219,17.151,10.314,7,12.901,8,0,17.191,15.385,19.58,15.478,9,18.978,11.83,18.736,0
57.29,777.35,17.234,17.578,10.855,7,11.017,8,0,14.083,14.209,20.188,13.301,9,17.486,10.188,16.271,0
124.67,805.994,16.81,17.399,10.741,7,13.977,8,0,17.434,15.536,20.312,16.106,9,17.948,12.239,15.976,1
124.83,720.119,17.564,16.132,12.277,7,11.748,8,0,17.558,17.623,19.852,16.423,9,17.748,11.156,17.851,1
169.36,733.379,17.838,17.233,11.989,7,10.684,8,0,16.901,14.684,19.362,15.966,9,17.172,10.132,15.457,1
192.94,679.332,18.497,16.88,12.178,7,13.229,8,0,17.727,14.288,18.163,12.345,9,16.319,11.183,15.088,0
135.65,617.072,16.761,15.556,11.781,7,11.539,8,0,13.774,13.815,19.44,13.612,9,18.539,10.975,16.819,0
106.66,662.56,18.411,16.937,10.825,7,11.83,8,0,16.609,17.284,18.632,17.242,9,16.708,12.412,16.766,0
238.19,703.445,18.613,18.759,11.624,7,10.427,8,0,15.994,15.01,17.69,12.487,9,18.216,9.662,14.784,1
161.37,507.142,18.033,15.531,9.834,7,11.52,8,0,14.798,13.273,18.239,16.194,9,19.544,10.151,16.592,0
188.79,671.45,18.166,15.774,10.42,7,14.419,8,0,17.449,15.445,19.371,17.165,9,17.976,11.348,14.854,0
126.94,530.76,15.77,17.23,13.416,7,12.326,8,0,12.638,15.49,16.695,11.987,9,18.062,9.822,16.174,0
142.12,656.063,16.623,16.019,11.648,7,12.78,8,0,17,15.726,19.442,11.944,9,19.125,10.977,15.521,0
84.87,638.064,16.485,15.755,13.108,7,12.374,8,0,15.256,16.422,19.062,14.743,9,16.13,11.128,14.511,0
80.85,587.597,17.232,16.549,11.775,7,12.948,8,0,16.071,16.932,17.857,15.093,9,17.099,10.132,18.368,0
111.49,810.88,18.347,17.695,11.736,7,10.939,8,0,13.772,16.157,19.873,15.658,9,17.955,9.518,16.374,0
85.26,577.948,16.099,15.931,11.52,7,10.802,8,0,15.604,14.379,19.11,14.666,9,18.396,10.04,16.743,0
93.04,722.867,16.717,16.762,13.23,7,11.081,8,0,15.06,13.892,19.503,15.141,9,18.121,13.479,16.155,0
142.06,653.106,20.262,16.726,11.057,7,12.698,8,0,14.228,16.627,17.797,16.574,9,17.748,13.32,14.845,0
129.02,797.127,17.979,17.484,11.924,7,10.185,8,0,13.849,15.949,20.073,15.438,9,18.878,13.753,15.907,1
52.95,767.054,17.249,18.153,11.765,7,11.882,8,0,16.377,14.914,19.134,17.552,9,18.262,11.128,15.13,0
143.02,726.247,18.941,17.402,10.736,7,9.859,8,0,17.054,15.281,19.342,15.276,9,17.914,11.056,14.482,0
150.84,679.636,18.723,16.461,11.228,7,10.862,8,0,17.731,14.247,19.175,16.579,9,18.028,11.311,14.053,1
130.1,724.173,16.933,17.392,11.17,7,10.3,8,0,15.467,15.945,19.792,16.304,9,17.53,9.649,16.808,0
127.18,636.434,17.669,17.725,11.677,7,12.203,8,0,15.453,15.435,17.599,14.105,9,18.337,10.139,16.708,1
114.27,822.362,17.154,18.345,11.932,7,12.048,8,0,15.349,15.639,19.658,15.495,9,16.762,12.781,14.546,0
156.47,791.182,17.015,16.233,13.291,7,11.015,8,0,17.482,16.083,20.683,14.93,9,17.803,9.585,16.392,0
127.51,760.589,19.405,17.618,11.325,7,10.458,8,0,15.11,14.826,19.14,14.372,9,16.885,10.094,13.096,0
139.04,695.483,19.959,15.679,11.143,7,11.145,8,0,14.675,18.482,19.539,14.445,9,18.483,11.351,14.956,1
114.98,935.196,18.666,18.343,11.995,7,10.996,8,0,15.806,15.794,20.78,14.465,9,18.759,11.718,15.143,1
118.88,777.197,18.648,19.325,11.149,7,12.324,8,0,18.041,16.735,17.994,14.792,9,18.322,11.534,16.953,0
136.25,583.082,18.184,15.319,11.027,7,11.395,8,0,15.685,15.733,18.972,14.723,9,17.791,10.692,16.124,0
74.11,653.619,16.172,15.392,12.882,7,12.642,8,0,17.832,16.515,19.681,14.611,9,18.884,11.65,17.27,0
90.65,893.383,18.193,18.371,11.475,7,12.511,8,0,16.286,14.839,20.244,15.737,9,19.281,11.694,15.784,0
135.85,723.117,16.619,18.419,12.526,7,11.907,8,0,15.361,13.871,18.332,14.297,9,19.663,11.654,15.205,0
93.35,834.025,17.071,19.382,10.021,7,12.623,8,0,16.082,14.419,19.536,14.467,9,16.882,10.058,14.775,1
113.58,852.385,18.25,17.702,12.969,7,12.613,8,0,14.696,14.951,19.714,15.648,9,18.347,11.112,16.684,0
108.74,718.632,17.463,17.853,11.255,7,11.625,8,0,13.4,14.954,18.881,14.151,9,17.843,12.557,18.027,0
123.51,673.898,17.69,17.001,11.864,7,11.206,8,0,17.77,15.846,18.778,15.504,9,18.64,11.613,15.812,0
69.02,854.864,19.165,19.781,10.548,7,12.818,8,0,18.423,13.565,18.572,12.73,9,18.309,12.726,15.707,0
62.11,638.561,17.858,16.13,11.639,7,12.187,8,0,18.42,14.748,18.814,13.822,9,16.61,10.945,16.972,0
74.18,727.094,15.571,16.734,12.564,7,11.399,8,0,15.598,16.801,20.142,14.166,9,18.391,11.893,16.531,0
191.78,757.218,15.281,16.134,12.581,7,12.441,8,0,17.622,15.736,20.877,14.375,9,19.23,12.167,16.955,0
176.78,658.471,18.535,16.382,12.601,7,11.083,8,0,16.001,16.124,18.551,14.858,9,16.612,10.751,16.853,0
97.28,613.421,16.703,16.214,11.402,7,12.713,8,0,14.774,16.592,18.792,17.999,9,17.268,12.006,15.773,0
122.16,588.636,18.102,16.672,11.457,7,11.207,8,0,16.764,15.87,17.908,14.51,9,17.477,11.833,17.481,0
63.37,678.568,16.484,16.529,12.625,7,10.594,8,0,14.078,16.289,19.484,12.599,9,17.878,11.153,16.049,0
240.91,639.012,17.47,18.208,12.491,7,8.155,8,0,17.573,15.574,17.842,13.298,9,19.019,10.837,15.385,0
158.81,564.095,17.156,17.744,12.283,7,12.002,8,0,14.65,15.238,16.671,15.321,9,18.541,11.141,17.115,0
119.72,641.407,18.749,17.765,11.948,7,11.189,8,0,15.465,18.104,17.368,14.135,9,17.518,11.13,16.472,1
204.36,832.649,17.719,17.026,12.29,7,10.598,8,0,16.858,13.608,20.781,14.515,9,16.622,10.333,17.959,0
86.66,685.589,18.417,14.788,12.762,7,10.219,8,0,15.686,15.545,20.275,15.648,9,18.537,11.822,15.591,0
338.63,896.929,18.172,17.647,11.339,7,12.557,8,0,18.096,13.732,20.902,12.912,9,19.098,10.95,16.551,0
107,674.631,17.44,15.449,11.38,7,10.836,8,0,13.959,16.805,20.304,12.091,9,18.736,10.433,15.611,0
133.06,779.031,17.761,17.773,10.763,7,13.078,8,0,16.351,16.022,19.508,13.998,9,19.283,11.926,18.217,1
115.26,720.993,16.271,17.004,12.44,7,11.45,8,0,17.972,16.711,19.628,12.308,9,18.08,9.998,16.35,0
59.22,778.434,16.943,17.483,12.329,7,12.542,8,0,16.089,15.437,19.597,12.89,9,17.058,12.324,17.566,0
157.31,762.703,18.034,16.184,11.062,7,11.625,8,0,17.302,14.445,20.608,14.166,9,17.66,11.664,15.967,0
123.49,577.854,17.49,15.974,11.795,7,10.543,8,0,18.244,13.803,18.551,12.894,9,19.495,10.891,17.021,0
128.78,750.177,16.597,19.178,12.037,7,9.683,8,0,17.641,15.246,18.691,14.573,9,19.172,11.073,16.062,0
84.22,491.846,17.802,16.344,9.985,7,12.123,8,0,15.701,14.377,17.315,17.78,9,16.986,13.529,16.56,0
118.5,974.717,18.188,16.684,13.371,7,11.829,8,0,15.757,16.404,22.12,15.203,9,16.881,11.619,15.457,0
204.18,729.986,18.484,18.757,11.805,7,12.021,8,0,18.794,16.626,17.735,12.675,9,17.241,12.915,18.005,0
120.33,812.868,17.997,18.286,10.148,7,11.653,8,0,18.454,15.905,19.937,13.715,9,17.193,11.018,18.268,0
70.52,635.972,18.131,15.979,11.544,7,12.476,8,0,16.137,14.916,18.783,13.606,9,17.078,11.053,15.89,0
199.51,741.19,17.304,17.782,10.319,7,11.35,8,0,15.324,16.398,19.655,14.845,9,18.663,10.448,15.509,1
72.19,821.248,17.132,17.399,12.186,7,12.504,8,0,18.066,16.048,20.194,13.914,9,19.056,11.663,16.604,0
122.25,748.864,17.458,18.244,11.73,7,11.917,8,0,18.531,14.874,18.77,11.473,9,17.657,12.297,15.006,0
95.47,785.718,17.292,19.269,12.488,7,11.49,8,0,15.576,14.354,18.341,16.542,9,16.244,11.69,16.187,1
105.56,730.556,19.536,17.822,11.361,7,11.105,8,0,18.275,15.245,18.416,13.729,9,17.313,11.684,16.465,1
54.93,800.344,17.46,18.392,10.479,7,12.529,8,0,15.355,14.799,19.602,12.61,9,18.314,10.178,14.746,0
111.71,768.318,18.393,18.346,12.304,7,11.552,8,0,17.985,14.977,18.499,13.807,9,16.838,9.219,16.869,0
232.05,552.858,16.605,16.855,12.848,7,11.395,8,0,18.132,16.498,17.346,15.611,9,18.163,10.337,14.184,1
107.63,760.19,16.534,17.657,11.321,7,12.642,8,0,17.362,17.145,19.678,15.897,9,17.358,10.907,17.099,1
81.48,715.218,18.004,16.844,11.79,7,12.21,8,0,17.394,14.387,19.159,12.577,9,15.789,13.38,14.595,0
128.02,620.463,18.145,16.488,11.712,7,11.043,8,0,17.03,15.639,18.4,14.851,9,17.098,11.503,16.172,0
171.36,748.465,16.908,17.328,10.831,7,9.098,8,0,15.914,16.12,20.493,12.315,9,17.199,11.356,16.678,0
127.14,542.591,19.13,14.776,10.725,7,11.277,8,0,17.218,15.076,18.645,14.148,9,17.771,9.826,15.946,1
117.82,779.508,16.847,18.222,10.403,7,12.237,8,0,17.765,15.28,19.763,13.161,9,18.536,12.34,17.579,0
118.4,627.59,18.001,16.046,12.017,7,10.915,8,0,17.765,15.489,18.812,13.131,9,16.866,11.768,15.531,1
96.06,673.617,17.396,17.538,10.278,7,12.882,8,0,17.57,13.854,18.652,18.79,9,18.621,12.166,14.997,1
101.93,779.117,19.078,17.503,14.149,7,11.958,8,0,14.934,14.299,18.367,14.13,9,19.146,10.921,16.907,0
186.58,770.527,17.239,16.485,11.452,7,12.627,8,0,15.246,15.269,20.432,15.146,9,16.973,12.125,16.11,1
96.26,779.595,19.057,16.155,13.519,7,11.554,8,0,14.613,17.157,19.709,14.988,9,19.317,12.468,15.523,1
138.91,854.896,18.383,18.579,12.684,7,11.662,8,0,15.689,17.772,19.297,14.99,9,17.35,12.717,14.859,0
225.1,701.878,17.659,17.044,12.443,7,11.879,8,0,16.068,16.203,18.795,14.109,9,15.452,11.459,15.34,0
113.39,742.685,18.641,17.655,11.106,7,12.188,8,0,13.967,14.007,18.886,14.267,9,18.049,12.092,18.253,0
55.22,671.107,16.612,16.33,13.346,7,10.448,8,0,12.847,15.005,19.296,13.147,9,19.451,11.096,14.568,0
89.14,476.327,18.452,14.805,11.586,7,12.389,8,0,17.889,16.381,17.511,19.891,9,18.08,12.405,15.397,0
80.24,808.305,17.103,17.896,11.064,7,11.649,8,0,14.383,15.532,20.201,14.484,9,18.379,13.057,17.251,0
143,722.432,17.167,17.839,9.421,7,11.29,8,0,14.785,13.898,19.714,15.297,9,16.335,11.321,15.912,0
185.46,686.812,16.409,16.129,12.072,7,12.406,8,0,16.151,16.041,19.763,13.738,9,16.922,12.07,14.816,0
170.4,786.55,18.497,17.381,11.162,7,10.996,8,0,13.94,15.354,19.915,14.29,9,17.996,11.222,15.593,0
141.88,669.861,18.142,15.042,12.472,7,11.166,8,0,16.986,13.224,19.889,10.886,9,17.1,14.638,14.958,0
153.89,687.192,15.86,17.164,11.713,7,13.951,8,0,15.821,14.941,18.969,14.94,9,17.015,12.165,15.476,1
94.64,821.472,18.726,17.687,10.746,7,12.518,8,0,12.259,15.236,19.904,12.659,9,17.791,10.52,15.28,1
154.57,714.882,16.883,15.45,11.618,7,11.503,8,0,15.827,17.08,20.807,14.446,9,19.252,10.92,18.105,0
128.64,686.125,17.441,16.791,11.139,7,12.13,8,0,14.524,13.886,19.24,13.518,9,18.578,12.647,15.364,1
108.13,909.454,19.68,17.953,11.854,7,10.897,8,0,16.525,15.067,20.457,17.816,9,16.846,11.89,14.126,1
118.42,554.779,17.789,16.053,11.104,7,13.611,8,0,15.279,16.119,17.711,14.607,9,18.556,10.515,15.414,0
86.14,718.542,18.117,17.165,10.804,7,11.816,8,0,19.563,14.545,19.315,14.988,9,16.382,12.027,16.253,0
87.79,559.029,17.98,16.591,10.802,7,13.084,8,0,16.723,15.502,17.495,14.081,9,18.44,10.451,15.41,0
128.04,779.257,16.938,18.572,10.287,7,12.65,8,0,16.892,17.297,19.404,14.898,9,17.846,11.018,17.083,1
71.87,840.226,18.076,19.002,12.64,7,9.986,8,0,14.746,15.625,19.218,14.293,9,19.391,11.346,17.281,0
148.83,727.837,18.377,15.929,11.879,7,10.243,8,0,19.223,15.159,20.241,14.337,9,18.299,10.797,16.968,0
131.17,612.401,17.38,17.32,12.899,7,10.392,8,0,15.006,15.888,17.646,15.384,9,17.24,12.275,15.784,0
94.6,639.199,18.515,17.486,11.445,7,10.097,8,0,15.166,14.024,18.02,11.479,9,16.789,11.015,16.023,0
134.08,898.872,17.921,18.561,12.288,7,10.847,8,0,18.965,15.001,20.338,14.103,9,17.475,10.687,14.983,0
151.58,742.845,15.821,17.927,13.388,7,11.604,8,0,18.078,14.413,19.03,13.837,9,17.42,11.643,16.509,1
111.61,820.151,16.002,18.603,12.004,7,13.161,8,0,14.723,15.799,19.587,15.921,9,19.939,12.072,15.547,0
144.54,740.911,16.35,17.454,12.868,7,13.016,8,0,17.444,16.95,19.072,13.046,9,17.307,12.8,18.173,0
111.26,573.657,16.671,17.433,11.809,7,11.622,8,0,14.924,14.393,17.424,15.718,9,17.109,13.208,15.492,0
158.76,827.933,17.249,16.809,12.064,7,10.7,8,0,16.372,14.868,21.08,17.623,9,17.401,13.419,16.712,0
167.08,861.065,16.815,19.33,11.937,7,12.233,8,0,16.48,15.068,19.486,15.767,9,19.319,13.704,16.397,1
113.4,604.375,16.409,16.598,11.067,7,10.225,8,0,15.163,15.363,19.073,13.935,9,17.969,10.98,14.969,0
148.33,677.541,18.405,17.644,11.658,7,11.744,8,0,17.579,13.725,18.029,15.98,9,17.82,11.388,15.161,0
179.5,732.396,17.098,18.254,11.558,7,13.428,8,0,16.941,14.214,18.441,14.224,9,18.784,12.836,16.357,0
124.63,611.387,17.306,16.836,11.088,7,11.763,8,0,16.14,15.322,18.356,14.555,9,17.284,9.905,15.258,0
128.69,656.136,17.583,18.198,11.419,7,10.481,8,0,16.752,15.595,17.937,13.184,9,17.211,10.754,14.328,0
182.62,683.567,16.854,17.562,11.736,7,12.958,8,0,15.376,15.822,18.459,14.529,9,18.248,10.277,16.122,0
192.52,756.829,15.103,17.682,12.074,7,10.557,8,0,17.102,14.185,20.271,14.898,9,17.308,14.029,17.797,0
72.94,851.687,17.002,18.733,11.244,7,10.86,8,0,14.237,14.206,20.239,14.908,9,18.182,11.57,15.594,0
135.85,688.605,16.804,17.366,11.377,7,11.813,8,0,15.804,15.557,19.03,12.774,9,18.486,11.432,15.822,0
84.53,699.901,16.856,17.764,12.962,7,12.698,8,0,18.529,16.387,18.162,18.577,9,18.779,12.7,15.914,0
141.59,721.49,16.959,16.407,12.198,7,10.359,8,0,15.764,16.117,20.152,14.677,9,18.999,11.548,17.592,0
130.43,851.309,17.837,17.16,13.015,7,11.723,8,0,16.233,15.557,20.428,12.676,9,16.212,10.881,14.427,0
84.6,627.851,17.871,17.247,10.676,7,13.39,8,0,17.711,15.51,17.901,13.002,9,18.231,11.416,18.084,0
125.04,737.344,15.172,19.015,11.884,7,10.888,8,0,16.542,14.615,18.953,14.541,9,18.233,11.358,14.318,0
125.37,482.372,16.187,15.217,12.204,7,12.861,8,0,18.558,15.387,17.763,12.753,9,17.161,13.188,15.491,0
78.95,751.876,19.281,15.598,11.131,7,11.866,8,0,14.107,15.144,20.437,15.995,9,18.531,11.892,15,0
103.01,687.416,18.859,16.322,11.127,7,12.601,8,0,16.081,16.547,19.031,14.393,9,17.821,10.181,14.493,0
106.94,870.279,18.146,16.993,11.641,7,12.084,8,0,16.589,16.905,21.052,14.934,9,17.473,10.023,16.429,0
232.26,713.054,17.999,17.905,11.724,7,10.474,8,0,14.629,14.819,18.66,12.373,9,18.066,10.238,16.848,0
155.41,648.048,17.494,16.045,12.657,7,12.222,8,0,17.814,15.709,18.8,16.679,9,18.159,10.845,14.517,0
110.94,700.858,17.698,17.31,11.892,7,11.725,8,0,16.343,13.35,18.767,18.346,9,18.011,10.858,13.381,0
110.38,632.464,16.041,17.082,11.836,7,10.909,8,0,15.276,16.58,18.809,11.998,9,17.67,11.137,17.835,0
117.97,693.356,18.124,16.41,12.163,7,13.1,8,0,14.826,15.169,18.849,15.777,9,16.752,9.875,17.129,0
155.58,688.56,18.066,16.029,11.947,7,12.525,8,0,17.07,15.511,19.294,13.724,9,17.349,10.884,15.803,0
177.79,481.186,16.136,16.067,11.568,7,11.611,8,0,16.444,14.533,17.545,16.551,9,17.485,11.016,14.585,0
137.38,757.57,18.268,16.928,12.336,7,11.396,8,0,14.936,15.045,19.521,12.067,9,17.628,12.4,16.714,0
209.64,644.488,17.766,16.695,13.404,7,9.616,8,0,18.386,14.862,18.415,13.208,9,16.652,12.735,16.138,0
80.4,786.909,16.926,17.843,11.482,7,11.245,8,0,13.443,17.533,19.969,13.511,9,19.683,9.185,15.853,1
112.16,738.076,19.814,17.089,11.253,7,10.593,8,0,14.896,13.642,19.115,13.26,9,17.055,9.81,14.517,0
132.74,620.899,17.797,17.299,10.201,7,12.587,8,0,15.539,15.548,18.096,13.082,9,18.25,11.334,17.217,0
95.49,655.219,17.482,14.581,11.43,7,11.403,8,0,13.492,14.559,20.565,14.06,9,17.736,10.921,17.07,0
98.3,758.912,18.181,17.528,11.919,7,10.226,8,0,14.45,16.473,19.462,12.731,9,17.71,9.98,17.339,0
99.58,675.4,16.878,16.871,11.014,7,12.399,8,0,18.243,18.247,19.212,12.5,9,18.839,10.421,14.798,0
110.91,639.255,17.439,15.262,10.584,7,12.752,8,0,15.8,15.428,19.874,15.037,9,18.717,9.431,15.669,0
133.11,742.454,18.344,16.137,12.333,7,11.884,8,0,13.98,14.513,19.807,12.409,9,16.798,11.718,17.488,0
72.17,617.687,17.008,17.005,12.965,7,10.48,8,0,15.088,15.254,18.052,14.434,9,18.516,13.204,15.757,0
132.99,769.442,16.795,16.769,10.656,7,11.023,8,0,15.172,16.063,20.919,15.797,9,17.974,12.847,16.448,0
123.24,594.354,18.144,16.261,11.276,7,10.261,8,0,15.028,15.735,18.522,13.171,9,17.706,8.592,15.336,1
87.83,675.255,17.414,18.413,11.401,7,11.755,8,0,15.819,13.85,17.835,15.335,9,17.718,11.631,16.634,0
125.34,625.483,17.822,16.717,10.696,7,10.309,8,0,16.772,15.91,18.874,15.462,9,18.859,9.986,16.107,0
66.14,586.192,17.212,15.472,10.541,7,12.048,8,0,14.297,16.963,19.261,14.469,9,16.269,11.637,16.264,0
183.28,628.337,17.26,17.043,11.177,7,11.745,8,0,15.674,14.176,18.414,16.236,9,18.222,10.407,15.204,1
193.83,661.694,17.237,17.479,11.007,7,10.834,8,0,17.14,16.031,18.75,16.835,9,18.22,12.043,15.369,1
168.74,708.597,16.231,16.778,12.384,7,11.52,8,0,15.504,14.671,19.66,12.726,9,18.167,11.18,15.587,0
141.81,758.7,17.088,16.955,12.28,7,11.8,8,0,13.296,14.905,19.854,13.321,9,15.96,10.682,15.236,0
119.51,666.925,18.763,15.716,8.938,7,11.556,8,0,15.631,14.096,20.192,15.042,9,16.503,12.003,15.047,1
183.3,690.081,17.633,17.61,12.593,7,11.031,8,0,14.388,14.087,18.332,12.964,9,16.82,10.481,15.578,1
84.15,559.34,17.613,17.043,11.5,7,9.863,8,0,14.861,16.296,17.66,16.06,9,18.052,11.118,17.204,0
118.01,633.262,16.548,15.782,10.631,7,13.745,8,0,18.083,15.562,19.5,15.381,9,17.744,8.917,16.354,0
140.34,824.893,19.985,17.632,13.53,7,12.826,8,0,16.562,16.276,18.589,15.294,9,17.461,11.711,16.49,0
130.38,595.781,17.132,17.407,12.657,7,11.871,8,0,14.971,17.211,17.26,12.966,9,19.469,10.079,15.956,0
100.78,743.743,17.819,16.631,10.631,7,11.36,8,0,16.975,15.676,20.283,14.298,9,16.212,12.764,13.959,0
87.98,684.154,16.08,17.307,11.979,7,14.397,8,0,17.053,14.871,18.564,12.665,9,18.09,10.577,16.728,1
171.75,653.532,17.949,16.392,12.202,7,11.658,8,0,14.654,14.921,18.695,10.974,9,17.889,12.189,15.614,0
146.33,704.875,18.858,18.527,12.328,7,11.916,8,0,16.737,16.011,17.304,12.821,9,20.044,11.61,15.472,1
178.15,746.238,17.173,18.266,12.39,7,10.904,8,0,15.414,15.192,18.79,15.758,9,17.482,12.221,16.671,0
81.74,699.418,17.679,15.038,12.686,7,12.778,8,0,18.368,16.87,20.046,15.631,9,16.99,13.468,16.53,0
160.57,805.857,17.354,16.979,11.272,7,13.64,8,0,16.891,16.962,20.341,13.727,9,18.879,10.174,17.529,0
106.49,575.125,16.001,16.895,13.244,7,12.892,8,0,18.558,16.398,17.371,15.028,9,18.431,11.91,17.665,0
120.19,672.239,18.518,15.85,10.527,7,12.925,8,0,16.722,16.077,19.453,18.179,9,18.736,11.385,16.456,0
156.97,589.121,16.539,16.658,10.945,7,9.902,8,0,15.236,15.485,18.887,13.304,9,17.1,11.034,15.49,0
154.72,863.835,17.274,16.2,13.334,7,11.89,8,0,17.534,15.452,21.372,12.603,9,18.313,11.013,15.777,0
184.84,646.677,17.245,17.634,12.837,7,11.536,8,0,16.568,14.158,17.691,13.085,9,17.661,9.754,16.357,0
139.53,807.769,17.216,18.332,11.764,7,10.387,8,0,15.295,15.731,19.819,14.685,9,16.82,12.412,17.14,0
143.06,729.937,18.198,17.614,11.107,7,12.912,8,0,15.527,14.862,18.754,14.001,9,16.454,10.784,15.451,0
133.88,578.937,18.058,15.557,11.887,7,11.685,8,0,14.938,16.798,18.433,16.693,9,15.539,10.494,15.256,0
95.88,591.838,17.171,18.36,11.52,7,11.507,8,0,16.988,15.54,16.898,11.235,9,18.487,12.527,16.832,0
104.87,721.286,18.241,16.838,11.17,7,12.417,8,0,15.63,15.728,19.313,14.81,9,16.277,11.803,16.553,0
138.63,869.998,19.101,17.496,11.32,7,11.558,8,0,15.354,15.728,20.553,16.311,9,19.492,9.828,16.818,0
100.75,585.422,16.126,17.762,11.377,7,9.012,8,0,18.525,17.188,18.157,14.516,9,16.693,11.347,16.792,0
116.1,703.788,17.792,17.947,12.806,7,12.968,8,0,16.953,16.107,17.748,13.823,9,18.599,11.996,16.263,0
115.49,654.614,18.015,14.761,10.806,7,11.033,8,0,15.969,15.168,20.522,15.836,9,17.083,11.022,17.7,1
105.66,749.435,16.397,17.913,11.334,7,13.148,8,0,15.234,15.129,19.292,13.678,9,17.794,10.6,17.484,1
88.5,651.955,15.957,16.71,12.298,7,11.495,8,0,17.539,16.096,19.111,11.708,9,18.444,11.731,16.523,0
85.03,539.825,16.069,15.898,11.375,7,10.706,8,0,16.952,16.026,18.715,14.219,9,17.346,10.677,16.795,0
130.09,706.813,16.38,18.131,13.488,7,11.691,8,0,13.526,15.104,18.144,14.585,9,16.02,12.6,15.518,1
96.77,862.368,19.248,20.011,12.209,7,11.493,8,0,17.752,13.752,18.174,15.061,9,18.757,10.989,16.364,0
111.48,747.494,17.943,17.372,11.813,7,11.833,8,0,18.024,14.964,19.237,13.251,9,17.691,9.028,16.531,1
183.25,752.751,16.47,17.66,10.89,7,11.847,8,0,16.432,15.766,19.898,17.719,9,15.738,9.942,15.867,0
110.93,673.215,15.687,16.322,11.378,7,11.828,8,0,16.455,16.921,20.026,17.823,9,16.607,10.991,14.756,0
